run, id, cycles, Branch direction mis, Load-use interlock, Correct
34, 12, 92597, 620, 665, TRUE

34, 13, 92596, 620, 665, TRUE

34, 14, 92597, 620, 665, TRUE

34, 15, 92596, 620, 665, TRUE

34, 16, 92597, 620, 665, TRUE

34, 17, 92596, 620, 665, TRUE

34, 18, 92597, 620, 665, TRUE

34, 19, 92596, 620, 665, TRUE

35, 0, 311334, 648, 649, TRUE

35, 1, 97432, 631, 663, TRUE

35, 2, 92612, 623, 663, TRUE

35, 3, 92606, 624, 660, TRUE

35, 4, 92590, 620, 659, TRUE

35, 5, 92604, 620, 660, TRUE

35, 6, 92599, 620, 659, TRUE

35, 7, 92604, 620, 660, TRUE

35, 8, 92599, 620, 659, TRUE

35, 9, 92604, 620, 660, TRUE

35, 10, 92599, 620, 659, TRUE

35, 11, 92604, 620, 660, TRUE

35, 12, 92599, 620, 659, TRUE

35, 13, 92604, 620, 660, TRUE

35, 14, 92599, 620, 659, TRUE

35, 15, 92604, 620, 660, TRUE

35, 16, 92599, 620, 659, TRUE

35, 17, 92604, 620, 660, TRUE

35, 18, 92599, 620, 659, TRUE

35, 19, 92604, 620, 660, TRUE

36, 0, 311328, 651, 646, TRUE

36, 1, 95030, 631, 663, TRUE

36, 2, 92606, 623, 662, TRUE

36, 3, 92613, 624, 661, TRUE

36, 4, 92594, 620, 659, TRUE

36, 5, 92596, 620, 660, TRUE

36, 6, 92595, 620, 659, TRUE

36, 7, 92596, 620, 660, TRUE

36, 8, 92595, 620, 659, TRUE

36, 9, 92596, 620, 660, TRUE

36, 10, 92595, 620, 659, TRUE

36, 11, 92596, 620, 660, TRUE

36, 12, 92595, 620, 659, TRUE

36, 13, 92596, 620, 660, TRUE

36, 14, 92595, 620, 659, TRUE

36, 15, 92596, 620, 660, TRUE

36, 16, 92595, 620, 659, TRUE

36, 17, 92596, 620, 660, TRUE

36, 18, 92595, 620, 659, TRUE

36, 19, 92596, 620, 660, TRUE

37, 0, 311340, 650, 649, TRUE

37, 1, 97432, 631, 663, TRUE

37, 2, 92612, 623, 663, TRUE

37, 3, 92603, 623, 660, TRUE

37, 4, 92590, 620, 659, TRUE

37, 5, 92604, 620, 660, TRUE

37, 6, 92599, 620, 659, TRUE

37, 7, 92604, 620, 660, TRUE

37, 8, 92599, 620, 659, TRUE

37, 9, 92604, 620, 660, TRUE

37, 10, 92599, 620, 659, TRUE

37, 11, 92604, 620, 660, TRUE

37, 12, 92599, 620, 659, TRUE

37, 13, 92604, 620, 660, TRUE

37, 14, 92599, 620, 659, TRUE

37, 15, 92604, 620, 660, TRUE

37, 16, 92599, 620, 659, TRUE

37, 17, 92604, 620, 660, TRUE

37, 18, 92599, 620, 659, TRUE

37, 19, 92604, 620, 660, TRUE

38, 0, 311345, 652, 653, TRUE

38, 1, 97427, 626, 670, TRUE

38, 2, 92610, 627, 668, TRUE

38, 3, 92603, 623, 665, TRUE

38, 4, 92598, 621, 664, TRUE

38, 5, 92601, 619, 664, TRUE

38, 6, 92592, 619, 665, TRUE

38, 7, 92596, 621, 663, TRUE

38, 8, 92596, 619, 664, TRUE

38, 9, 92606, 621, 664, TRUE

38, 10, 92592, 619, 665, TRUE

38, 11, 92596, 621, 663, TRUE

38, 12, 92596, 619, 664, TRUE

38, 13, 92606, 621, 664, TRUE

38, 14, 92592, 619, 665, TRUE

38, 15, 92596, 621, 663, TRUE

38, 16, 92596, 619, 664, TRUE

38, 17, 92606, 621, 664, TRUE

38, 18, 92592, 619, 665, TRUE

38, 19, 92596, 621, 663, TRUE

39, 0, 311340, 654, 651, TRUE

39, 1, 92615, 629, 664, TRUE

39, 2, 92608, 624, 661, TRUE

39, 3, 92603, 623, 660, TRUE

39, 4, 92592, 621, 658, TRUE

39, 5, 92593, 619, 659, TRUE

39, 6, 92606, 621, 659, TRUE

39, 7, 92592, 619, 660, TRUE

39, 8, 92593, 621, 658, TRUE

39, 9, 92593, 619, 659, TRUE

39, 10, 92606, 621, 659, TRUE

39, 11, 92592, 619, 660, TRUE

39, 12, 92593, 621, 658, TRUE

39, 13, 92593, 619, 659, TRUE

39, 14, 92606, 621, 659, TRUE

39, 15, 92592, 619, 660, TRUE

39, 16, 92593, 621, 658, TRUE

39, 17, 92593, 619, 659, TRUE

39, 18, 92606, 621, 659, TRUE

39, 19, 92592, 619, 660, TRUE

40, 0, 311337, 652, 654, TRUE

40, 1, 97434, 628, 669, TRUE

40, 2, 92612, 623, 668, TRUE

40, 3, 92606, 623, 665, TRUE

40, 4, 92593, 620, 664, TRUE

40, 5, 92604, 620, 665, TRUE

40, 6, 92602, 620, 664, TRUE

40, 7, 92604, 620, 665, TRUE

40, 8, 92602, 620, 664, TRUE

40, 9, 92604, 620, 665, TRUE

40, 10, 92602, 620, 664, TRUE

40, 11, 92604, 620, 665, TRUE

40, 12, 92602, 620, 664, TRUE

40, 13, 92604, 620, 665, TRUE

40, 14, 92602, 620, 664, TRUE

40, 15, 92604, 620, 665, TRUE

40, 16, 92602, 620, 664, TRUE

40, 17, 92604, 620, 665, TRUE

40, 18, 92602, 620, 664, TRUE

40, 19, 92604, 620, 665, TRUE

41, 0, 311340, 649, 648, TRUE

41, 1, 95022, 631, 663, TRUE

41, 2, 92606, 623, 662, TRUE

41, 3, 92610, 623, 661, TRUE

41, 4, 92597, 620, 659, TRUE

41, 5, 92604, 620, 660, TRUE

41, 6, 92599, 620, 659, TRUE

41, 7, 92604, 620, 660, TRUE

41, 8, 92599, 620, 659, TRUE

41, 9, 92604, 620, 660, TRUE

41, 10, 92599, 620, 659, TRUE

41, 11, 92604, 620, 660, TRUE

41, 12, 92599, 620, 659, TRUE

41, 13, 92604, 620, 660, TRUE

41, 14, 92599, 620, 659, TRUE

41, 15, 92604, 620, 660, TRUE

41, 16, 92599, 620, 659, TRUE

41, 17, 92604, 620, 660, TRUE

41, 18, 92599, 620, 659, TRUE

41, 19, 92604, 620, 660, TRUE

42, 0, 311320, 648, 647, TRUE

42, 1, 97421, 627, 664, TRUE

42, 2, 92619, 627, 662, TRUE

42, 3, 92600, 622, 660, TRUE

42, 4, 92592, 621, 658, TRUE

42, 5, 92593, 619, 659, TRUE

42, 6, 92606, 621, 659, TRUE

42, 7, 92592, 619, 660, TRUE

42, 8, 92593, 621, 658, TRUE

42, 9, 92593, 619, 659, TRUE

42, 10, 92606, 621, 659, TRUE

42, 11, 92592, 619, 660, TRUE

42, 12, 92593, 621, 658, TRUE

42, 13, 92593, 619, 659, TRUE

42, 14, 92606, 621, 659, TRUE

42, 15, 92592, 619, 660, TRUE

42, 16, 92593, 621, 658, TRUE

42, 17, 92593, 619, 659, TRUE

42, 18, 92606, 621, 659, TRUE

42, 19, 92592, 619, 660, TRUE

43, 0, 311342, 655, 652, TRUE

43, 1, 95032, 630, 669, TRUE

43, 2, 92612, 623, 668, TRUE

43, 3, 92606, 623, 665, TRUE

43, 4, 92593, 620, 664, TRUE

43, 5, 92596, 620, 665, TRUE

43, 6, 92598, 620, 664, TRUE

43, 7, 92596, 620, 665, TRUE

43, 8, 92598, 620, 664, TRUE

43, 9, 92596, 620, 665, TRUE

43, 10, 92598, 620, 664, TRUE

43, 11, 92596, 620, 665, TRUE

43, 12, 92598, 620, 664, TRUE

43, 13, 92596, 620, 665, TRUE

43, 14, 92598, 620, 664, TRUE

43, 15, 92596, 620, 665, TRUE

43, 16, 92598, 620, 664, TRUE

43, 17, 92596, 620, 665, TRUE

43, 18, 92598, 620, 664, TRUE

43, 19, 92596, 620, 665, TRUE

44, 0, 311333, 649, 649, TRUE

44, 1, 97419, 626, 664, TRUE

44, 2, 92616, 625, 662, TRUE

44, 3, 92601, 623, 660, TRUE

44, 4, 92598, 621, 659, TRUE

44, 5, 92594, 619, 659, TRUE

44, 6, 92607, 621, 659, TRUE

44, 7, 92590, 619, 659, TRUE

44, 8, 92607, 621, 659, TRUE

44, 9, 92590, 619, 659, TRUE

44, 10, 92607, 621, 659, TRUE

44, 11, 92590, 619, 659, TRUE

44, 12, 92607, 621, 659, TRUE

44, 13, 92590, 619, 659, TRUE

44, 14, 92607, 621, 659, TRUE

44, 15, 92590, 619, 659, TRUE

44, 16, 92607, 621, 659, TRUE

44, 17, 92590, 619, 659, TRUE

44, 18, 92607, 621, 659, TRUE

44, 19, 92590, 619, 659, TRUE

45, 0, 311337, 651, 648, TRUE

45, 1, 95032, 631, 664, TRUE

45, 2, 92612, 623, 663, TRUE

45, 3, 92606, 624, 660, TRUE

45, 4, 92590, 620, 659, TRUE

45, 5, 92604, 620, 660, TRUE

45, 6, 92599, 620, 659, TRUE

45, 7, 92604, 620, 660, TRUE

45, 8, 92599, 620, 659, TRUE

45, 9, 92604, 620, 660, TRUE

45, 10, 92599, 620, 659, TRUE

45, 11, 92604, 620, 660, TRUE

45, 12, 92599, 620, 659, TRUE

45, 13, 92604, 620, 660, TRUE

45, 14, 92599, 620, 659, TRUE

45, 15, 92604, 620, 660, TRUE

45, 16, 92599, 620, 659, TRUE

45, 17, 92604, 620, 660, TRUE

45, 18, 92599, 620, 659, TRUE

45, 19, 92604, 620, 660, TRUE

46, 0, 311316, 648, 645, TRUE

46, 1, 97445, 631, 664, TRUE

46, 2, 92612, 623, 663, TRUE

46, 3, 92603, 623, 660, TRUE

46, 4, 92590, 620, 659, TRUE

46, 5, 92604, 620, 660, TRUE

46, 6, 92599, 620, 659, TRUE

46, 7, 92604, 620, 660, TRUE

46, 8, 92599, 620, 659, TRUE

46, 9, 92604, 620, 660, TRUE

46, 10, 92599, 620, 659, TRUE

46, 11, 92604, 620, 660, TRUE

46, 12, 92599, 620, 659, TRUE

46, 13, 92604, 620, 660, TRUE

46, 14, 92599, 620, 659, TRUE

46, 15, 92604, 620, 660, TRUE

46, 16, 92599, 620, 659, TRUE

46, 17, 92604, 620, 660, TRUE

46, 18, 92599, 620, 659, TRUE

46, 19, 92604, 620, 660, TRUE

47, 0, 311328, 650, 654, TRUE

47, 1, 95029, 628, 667, TRUE

47, 2, 92603, 622, 667, TRUE

47, 3, 92614, 624, 664, TRUE

47, 4, 92592, 619, 664, TRUE

47, 5, 92587, 619, 665, TRUE

47, 6, 92602, 621, 663, TRUE

47, 7, 92596, 619, 664, TRUE

47, 8, 92606, 621, 664, TRUE

47, 9, 92592, 619, 665, TRUE

47, 10, 92596, 621, 663, TRUE

47, 11, 92596, 619, 664, TRUE

47, 12, 92606, 621, 664, TRUE

47, 13, 92592, 619, 665, TRUE

47, 14, 92596, 621, 663, TRUE

47, 15, 92596, 619, 664, TRUE

47, 16, 92606, 621, 664, TRUE

47, 17, 92592, 619, 665, TRUE

47, 18, 92596, 621, 663, TRUE

47, 19, 92596, 619, 664, TRUE

48, 0, 311323, 648, 653, TRUE

48, 1, 97424, 628, 669, TRUE

48, 2, 92612, 623, 668, TRUE

48, 3, 92606, 623, 665, TRUE

48, 4, 92593, 620, 664, TRUE

48, 5, 92604, 620, 665, TRUE

48, 6, 92602, 620, 664, TRUE

48, 7, 92604, 620, 665, TRUE

48, 8, 92602, 620, 664, TRUE

48, 9, 92604, 620, 665, TRUE

48, 10, 92602, 620, 664, TRUE

48, 11, 92604, 620, 665, TRUE

48, 12, 92602, 620, 664, TRUE

48, 13, 92604, 620, 665, TRUE

48, 14, 92602, 620, 664, TRUE

48, 15, 92604, 620, 665, TRUE

48, 16, 92602, 620, 664, TRUE

48, 17, 92604, 620, 665, TRUE

48, 18, 92602, 620, 664, TRUE

48, 19, 92604, 620, 665, TRUE

49, 0, 311332, 648, 648, TRUE

49, 1, 95015, 627, 664, TRUE

49, 2, 92619, 626, 662, TRUE

49, 3, 92602, 623, 661, TRUE

49, 4, 92598, 621, 659, TRUE

49, 5, 92601, 619, 659, TRUE

49, 6, 92590, 619, 659, TRUE

49, 7, 92599, 621, 659, TRUE

49, 8, 92601, 619, 659, TRUE

49, 9, 92590, 619, 659, TRUE

49, 10, 92599, 621, 659, TRUE

49, 11, 92601, 619, 659, TRUE

49, 12, 92590, 619, 659, TRUE

49, 13, 92599, 621, 659, TRUE

49, 14, 92601, 619, 659, TRUE

49, 15, 92590, 619, 659, TRUE

49, 16, 92599, 621, 659, TRUE

49, 17, 92601, 619, 659, TRUE

49, 18, 92590, 619, 659, TRUE

49, 19, 92599, 621, 659, TRUE

50, 0, 311339, 653, 654, TRUE

50, 1, 97432, 628, 669, TRUE

50, 2, 92612, 623, 668, TRUE

50, 3, 92606, 623, 665, TRUE

50, 4, 92593, 620, 664, TRUE

50, 5, 92604, 620, 665, TRUE

50, 6, 92602, 620, 664, TRUE

50, 7, 92604, 620, 665, TRUE

50, 8, 92602, 620, 664, TRUE

50, 9, 92604, 620, 665, TRUE

50, 10, 92602, 620, 664, TRUE

50, 11, 92604, 620, 665, TRUE

50, 12, 92602, 620, 664, TRUE

50, 13, 92604, 620, 665, TRUE

50, 14, 92602, 620, 664, TRUE

50, 15, 92604, 620, 665, TRUE

50, 16, 92602, 620, 664, TRUE

50, 17, 92604, 620, 665, TRUE

50, 18, 92602, 620, 664, TRUE

50, 19, 92604, 620, 665, TRUE

51, 0, 311335, 649, 651, TRUE

51, 1, 95026, 630, 669, TRUE

51, 2, 92603, 623, 668, TRUE

51, 3, 92603, 623, 666, TRUE

51, 4, 92596, 620, 665, TRUE

51, 5, 92595, 620, 665, TRUE

51, 6, 92597, 620, 665, TRUE

51, 7, 92596, 620, 665, TRUE

51, 8, 92597, 620, 665, TRUE

51, 9, 92596, 620, 665, TRUE

51, 10, 92597, 620, 665, TRUE

51, 11, 92596, 620, 665, TRUE

51, 12, 92597, 620, 665, TRUE

51, 13, 92596, 620, 665, TRUE

51, 14, 92597, 620, 665, TRUE

51, 15, 92596, 620, 665, TRUE

51, 16, 92597, 620, 665, TRUE

51, 17, 92596, 620, 665, TRUE

51, 18, 92597, 620, 665, TRUE

51, 19, 92596, 620, 665, TRUE

52, 0, 311332, 647, 650, TRUE

52, 1, 97433, 629, 669, TRUE

52, 2, 92603, 623, 668, TRUE

52, 3, 92603, 623, 666, TRUE

52, 4, 92596, 620, 665, TRUE

52, 5, 92595, 620, 665, TRUE

52, 6, 92597, 620, 665, TRUE

52, 7, 92596, 620, 665, TRUE

52, 8, 92597, 620, 665, TRUE

52, 9, 92596, 620, 665, TRUE

52, 10, 92597, 620, 665, TRUE

52, 11, 92596, 620, 665, TRUE

52, 12, 92597, 620, 665, TRUE

52, 13, 92596, 620, 665, TRUE

52, 14, 92597, 620, 665, TRUE

52, 15, 92596, 620, 665, TRUE

52, 16, 92597, 620, 665, TRUE

52, 17, 92596, 620, 665, TRUE

52, 18, 92597, 620, 665, TRUE

52, 19, 92596, 620, 665, TRUE

53, 0, 311331, 648, 648, TRUE

53, 1, 95015, 627, 664, TRUE

53, 2, 92622, 627, 663, TRUE

53, 3, 92602, 623, 661, TRUE

53, 4, 92598, 621, 659, TRUE

53, 5, 92601, 619, 659, TRUE

53, 6, 92592, 619, 660, TRUE

53, 7, 92593, 621, 658, TRUE

53, 8, 92593, 619, 659, TRUE

53, 9, 92606, 621, 659, TRUE

53, 10, 92592, 619, 660, TRUE

53, 11, 92593, 621, 658, TRUE

53, 12, 92593, 619, 659, TRUE

53, 13, 92606, 621, 659, TRUE

53, 14, 92592, 619, 660, TRUE

53, 15, 92593, 621, 658, TRUE

53, 16, 92593, 619, 659, TRUE

53, 17, 92606, 621, 659, TRUE

53, 18, 92592, 619, 660, TRUE

53, 19, 92593, 621, 658, TRUE

54, 0, 311343, 651, 653, TRUE

54, 1, 97426, 626, 670, TRUE

54, 2, 92609, 624, 668, TRUE

54, 3, 92612, 624, 666, TRUE

54, 4, 92598, 621, 665, TRUE

54, 5, 92599, 621, 665, TRUE

54, 6, 92599, 621, 665, TRUE

54, 7, 92599, 621, 665, TRUE

54, 8, 92599, 621, 665, TRUE

54, 9, 92599, 621, 665, TRUE

54, 10, 92599, 621, 665, TRUE

54, 11, 92599, 621, 665, TRUE

54, 12, 92599, 621, 665, TRUE

54, 13, 92599, 621, 665, TRUE

54, 14, 92599, 621, 665, TRUE

54, 15, 92599, 621, 665, TRUE

54, 16, 92599, 621, 665, TRUE

54, 17, 92599, 621, 665, TRUE

54, 18, 92599, 621, 665, TRUE

54, 19, 92599, 621, 665, TRUE

55, 0, 311337, 646, 654, TRUE

55, 1, 92604, 626, 672, TRUE

55, 2, 92603, 622, 666, TRUE

55, 3, 92604, 622, 665, TRUE

55, 4, 92595, 621, 663, TRUE

55, 5, 92593, 619, 665, TRUE

55, 6, 92598, 621, 664, TRUE

55, 7, 92589, 619, 664, TRUE

55, 8, 92599, 621, 664, TRUE

55, 9, 92593, 619, 665, TRUE

55, 10, 92598, 621, 664, TRUE

55, 11, 92589, 619, 664, TRUE

55, 12, 92599, 621, 664, TRUE

55, 13, 92593, 619, 665, TRUE

55, 14, 92598, 621, 664, TRUE

55, 15, 92589, 619, 664, TRUE

55, 16, 92599, 621, 664, TRUE

55, 17, 92593, 619, 665, TRUE

55, 18, 92598, 621, 664, TRUE

55, 19, 92589, 619, 664, TRUE

56, 0, 311317, 648, 648, TRUE

56, 1, 97422, 628, 664, TRUE

56, 2, 92619, 627, 662, TRUE

56, 3, 92603, 623, 660, TRUE

56, 4, 92592, 621, 658, TRUE

56, 5, 92593, 619, 659, TRUE

56, 6, 92606, 621, 659, TRUE

56, 7, 92592, 619, 660, TRUE

56, 8, 92593, 621, 658, TRUE

56, 9, 92593, 619, 659, TRUE

56, 10, 92606, 621, 659, TRUE

56, 11, 92592, 619, 660, TRUE

56, 12, 92593, 621, 658, TRUE

56, 13, 92593, 619, 659, TRUE

56, 14, 92606, 621, 659, TRUE

56, 15, 92592, 619, 660, TRUE

56, 16, 92593, 621, 658, TRUE

56, 17, 92593, 619, 659, TRUE

56, 18, 92606, 621, 659, TRUE

56, 19, 92592, 619, 660, TRUE

57, 0, 311345, 653, 651, TRUE

57, 1, 95032, 630, 669, TRUE

57, 2, 92612, 623, 668, TRUE

57, 3, 92606, 623, 665, TRUE

57, 4, 92593, 620, 664, TRUE

57, 5, 92604, 620, 665, TRUE

57, 6, 92602, 620, 664, TRUE

57, 7, 92604, 620, 665, TRUE

57, 8, 92602, 620, 664, TRUE

57, 9, 92604, 620, 665, TRUE

57, 10, 92602, 620, 664, TRUE

57, 11, 92604, 620, 665, TRUE

57, 12, 92602, 620, 664, TRUE

57, 13, 92604, 620, 665, TRUE

57, 14, 92602, 620, 664, TRUE

57, 15, 92604, 620, 665, TRUE

57, 16, 92602, 620, 664, TRUE

57, 17, 92604, 620, 665, TRUE

57, 18, 92602, 620, 664, TRUE

57, 19, 92604, 620, 665, TRUE

58, 0, 311345, 650, 649, TRUE

58, 1, 97429, 630, 663, TRUE

58, 2, 92612, 623, 663, TRUE

58, 3, 92603, 623, 660, TRUE

58, 4, 92590, 620, 659, TRUE

58, 5, 92604, 620, 660, TRUE

58, 6, 92599, 620, 659, TRUE

58, 7, 92604, 620, 660, TRUE

58, 8, 92599, 620, 659, TRUE

58, 9, 92604, 620, 660, TRUE

58, 10, 92599, 620, 659, TRUE

58, 11, 92604, 620, 660, TRUE

58, 12, 92599, 620, 659, TRUE

58, 13, 92604, 620, 660, TRUE

58, 14, 92599, 620, 659, TRUE

58, 15, 92604, 620, 660, TRUE

58, 16, 92599, 620, 659, TRUE

58, 17, 92604, 620, 660, TRUE

58, 18, 92599, 620, 659, TRUE

58, 19, 92604, 620, 660, TRUE

59, 0, 311328, 651, 648, TRUE

59, 1, 95016, 627, 664, TRUE

59, 2, 92622, 627, 663, TRUE

59, 3, 92602, 623, 661, TRUE

59, 4, 92598, 621, 659, TRUE

59, 5, 92601, 619, 659, TRUE

59, 6, 92592, 619, 660, TRUE

59, 7, 92593, 621, 658, TRUE

59, 8, 92593, 619, 659, TRUE

59, 9, 92606, 621, 659, TRUE

59, 10, 92592, 619, 660, TRUE

59, 11, 92593, 621, 658, TRUE

59, 12, 92593, 619, 659, TRUE

59, 13, 92606, 621, 659, TRUE

59, 14, 92592, 619, 660, TRUE

59, 15, 92593, 621, 658, TRUE

59, 16, 92593, 619, 659, TRUE

59, 17, 92606, 621, 659, TRUE

59, 18, 92592, 619, 660, TRUE

59, 19, 92593, 621, 658, TRUE

60, 0, 311339, 653, 652, TRUE

60, 1, 97440, 630, 669, TRUE

60, 2, 92612, 623, 668, TRUE

60, 3, 92606, 623, 665, TRUE

60, 4, 92593, 620, 664, TRUE

60, 5, 92604, 620, 665, TRUE

60, 6, 92602, 620, 664, TRUE

60, 7, 92604, 620, 665, TRUE

60, 8, 92602, 620, 664, TRUE

60, 9, 92604, 620, 665, TRUE

60, 10, 92602, 620, 664, TRUE

60, 11, 92604, 620, 665, TRUE

60, 12, 92602, 620, 664, TRUE

60, 13, 92604, 620, 665, TRUE

60, 14, 92602, 620, 664, TRUE

60, 15, 92604, 620, 665, TRUE

60, 16, 92602, 620, 664, TRUE

60, 17, 92604, 620, 665, TRUE

60, 18, 92602, 620, 664, TRUE

60, 19, 92604, 620, 665, TRUE

61, 0, 311338, 648, 648, TRUE

61, 1, 95022, 631, 663, TRUE

61, 2, 92606, 623, 662, TRUE

61, 3, 92610, 623, 661, TRUE

61, 4, 92594, 620, 659, TRUE

61, 5, 92596, 620, 660, TRUE

61, 6, 92595, 620, 659, TRUE

61, 7, 92596, 620, 660, TRUE

61, 8, 92595, 620, 659, TRUE

61, 9, 92596, 620, 660, TRUE

61, 10, 92595, 620, 659, TRUE

61, 11, 92596, 620, 660, TRUE

61, 12, 92595, 620, 659, TRUE

61, 13, 92596, 620, 660, TRUE

61, 14, 92595, 620, 659, TRUE

61, 15, 92596, 620, 660, TRUE

61, 16, 92595, 620, 659, TRUE

61, 17, 92596, 620, 660, TRUE

61, 18, 92595, 620, 659, TRUE

61, 19, 92596, 620, 660, TRUE

62, 0, 311324, 649, 648, TRUE

62, 1, 97434, 629, 664, TRUE

62, 2, 92612, 623, 663, TRUE

62, 3, 92603, 623, 660, TRUE

62, 4, 92590, 620, 659, TRUE

62, 5, 92604, 620, 660, TRUE

62, 6, 92599, 620, 659, TRUE

62, 7, 92604, 620, 660, TRUE

62, 8, 92599, 620, 659, TRUE

62, 9, 92604, 620, 660, TRUE

62, 10, 92599, 620, 659, TRUE

62, 11, 92604, 620, 660, TRUE

62, 12, 92599, 620, 659, TRUE

62, 13, 92604, 620, 660, TRUE

62, 14, 92599, 620, 659, TRUE

62, 15, 92604, 620, 660, TRUE

62, 16, 92599, 620, 659, TRUE

62, 17, 92604, 620, 660, TRUE

62, 18, 92599, 620, 659, TRUE

62, 19, 92604, 620, 660, TRUE

63, 0, 311327, 650, 648, TRUE

63, 1, 95032, 631, 664, TRUE

63, 2, 92612, 623, 663, TRUE

63, 3, 92603, 623, 660, TRUE

63, 4, 92590, 620, 659, TRUE

63, 5, 92604, 620, 660, TRUE

63, 6, 92599, 620, 659, TRUE

63, 7, 92604, 620, 660, TRUE

63, 8, 92599, 620, 659, TRUE

63, 9, 92604, 620, 660, TRUE

63, 10, 92599, 620, 659, TRUE

63, 11, 92604, 620, 660, TRUE

63, 12, 92599, 620, 659, TRUE

63, 13, 92604, 620, 660, TRUE

63, 14, 92599, 620, 659, TRUE

63, 15, 92604, 620, 660, TRUE

63, 16, 92599, 620, 659, TRUE

63, 17, 92604, 620, 660, TRUE

63, 18, 92599, 620, 659, TRUE

63, 19, 92604, 620, 660, TRUE

64, 0, 311323, 649, 647, TRUE

64, 1, 97418, 626, 664, TRUE

64, 2, 92619, 627, 662, TRUE

64, 3, 92603, 623, 660, TRUE

64, 4, 92592, 621, 658, TRUE

64, 5, 92593, 619, 659, TRUE

64, 6, 92606, 621, 659, TRUE

64, 7, 92592, 619, 660, TRUE

64, 8, 92593, 621, 658, TRUE

64, 9, 92593, 619, 659, TRUE

64, 10, 92606, 621, 659, TRUE

64, 11, 92592, 619, 660, TRUE

64, 12, 92593, 621, 658, TRUE

64, 13, 92593, 619, 659, TRUE

64, 14, 92606, 621, 659, TRUE

64, 15, 92592, 619, 660, TRUE

64, 16, 92593, 621, 658, TRUE

64, 17, 92593, 619, 659, TRUE

64, 18, 92606, 621, 659, TRUE

64, 19, 92592, 619, 660, TRUE

65, 0, 311328, 652, 649, TRUE

65, 1, 95016, 627, 664, TRUE

65, 2, 92622, 627, 663, TRUE

65, 3, 92602, 623, 661, TRUE

65, 4, 92598, 621, 659, TRUE

65, 5, 92601, 619, 659, TRUE

65, 6, 92592, 619, 660, TRUE

65, 7, 92593, 621, 658, TRUE

65, 8, 92593, 619, 659, TRUE

65, 9, 92606, 621, 659, TRUE

65, 10, 92592, 619, 660, TRUE

65, 11, 92593, 621, 658, TRUE

65, 12, 92593, 619, 659, TRUE

65, 13, 92606, 621, 659, TRUE

65, 14, 92592, 619, 660, TRUE

65, 15, 92593, 621, 658, TRUE

65, 16, 92593, 619, 659, TRUE

65, 17, 92606, 621, 659, TRUE

65, 18, 92592, 619, 660, TRUE

65, 19, 92593, 621, 658, TRUE

66, 0, 311332, 650, 648, TRUE

66, 1, 97424, 628, 664, TRUE

66, 2, 92613, 626, 665, TRUE

66, 3, 92618, 626, 660, TRUE

66, 4, 92592, 619, 660, TRUE

66, 5, 92599, 621, 658, TRUE

66, 6, 92593, 619, 659, TRUE

66, 7, 92606, 621, 659, TRUE

66, 8, 92592, 619, 660, TRUE

66, 9, 92593, 621, 658, TRUE

66, 10, 92593, 619, 659, TRUE

66, 11, 92606, 621, 659, TRUE

66, 12, 92592, 619, 660, TRUE

66, 13, 92593, 621, 658, TRUE

66, 14, 92593, 619, 659, TRUE

66, 15, 92606, 621, 659, TRUE

66, 16, 92592, 619, 660, TRUE

66, 17, 92593, 621, 658, TRUE

66, 18, 92593, 619, 659, TRUE

66, 19, 92606, 621, 659, TRUE

67, 0, 311325, 651, 647, TRUE

67, 1, 95022, 629, 664, TRUE

67, 2, 92615, 625, 664, TRUE

67, 3, 92607, 625, 660, TRUE

67, 4, 92598, 621, 659, TRUE

67, 5, 92601, 619, 659, TRUE

67, 6, 92590, 619, 659, TRUE

67, 7, 92599, 621, 659, TRUE

67, 8, 92601, 619, 659, TRUE

67, 9, 92590, 619, 659, TRUE

67, 10, 92599, 621, 659, TRUE

67, 11, 92601, 619, 659, TRUE

67, 12, 92590, 619, 659, TRUE

67, 13, 92599, 621, 659, TRUE

67, 14, 92601, 619, 659, TRUE

67, 15, 92590, 619, 659, TRUE

67, 16, 92599, 621, 659, TRUE

